Predictors,net 1,net 2,net 3
IL_Cx->Thal 53,9.354648e-06,1.6155043e-05,5.0074214e-06
IL_Cx->Thal 54,8.618856e-06,0.0069564334,4.571361e-06
IL_Cx->Thal 55,0.100824095,0.02437085,3.873975e-06
IL_Cx->Thal 56,0.2037972,1.2624482e-05,3.9530983e-06
Thal->IL_Cx 1,1.7440785e-05,0.21506065,0.08096518
Thal->IL_Cx 2,1.6810733e-05,0.2067024,0.085825175
Thal->IL_Cx 3,1.5738204e-05,0.18942207,0.09181696
Thal->IL_Cx 4,1.4167113e-05,0.15998347,0.10377172
Thal->IL_Cx 5,1.2195317e-05,0.1088043,0.123265065
Thal->IL_Cx 6,1.0215664e-05,0.033922,0.12873124
Thal->IL_Cx 7,8.722746e-06,0.0074016247,0.08775665
Thal->IL_Cx 8,8.798903e-06,0.04816882,3.850488e-06
Thal->IL_Cx 9,9.566596e-06,0.16001068,4.3714535e-06
Thal->IL_Cx 10,1.1713671e-05,0.29861745,5.6856857e-06
Thal->IL_Cx 11,1.4736204e-05,0.25865906,7.4776776e-06
Thal->IL_Cx 12,1.7709006e-05,0.18761976,9.217438e-06
Thal->IL_Cx 13,0.047368642,0.12311589,1.01307805e-05
Thal->IL_Cx 14,0.09843138,0.06858861,1.0388245e-05
Thal->IL_Cx 15,0.1306558,0.030050736,1.02781905e-05
Thal->IL_Cx 16,0.15637316,0.010538778,9.922086e-06
Thal->IL_Cx 17,0.16675659,0.0057692146,9.586451e-06
Thal->IL_Cx 18,0.16755792,0.018949306,9.375071e-06
Thal->IL_Cx 19,0.15938574,0.04615267,9.3765e-06
Thal->IL_Cx 20,0.14302708,0.07942565,9.600966e-06
Thal->IL_Cx 21,0.11637669,0.110225424,1.006299e-05
Thal->IL_Cx 22,0.088343866,0.13156073,1.059316e-05
Thal->IL_Cx 23,0.06759934,0.13645831,1.1031526e-05
Thal->IL_Cx 24,0.058666848,0.12611039,1.1190527e-05
Thal->IL_Cx 25,0.064681366,0.10031837,1.1085491e-05
Thal->IL_Cx 26,0.09089514,0.060643893,1.0763384e-05
Thal->IL_Cx 27,0.13038632,0.016449053,1.0360791e-05
Thal->IL_Cx 28,0.17564505,3.090389e-05,9.687361e-06
Thal->IL_Cx 29,0.21143529,2.892562e-05,9.1257625e-06
Thal->IL_Cx 30,0.23712729,2.8136094e-05,8.9176465e-06
Thal->IL_Cx 31,0.25549433,0.006654023,8.954353e-06
Thal->IL_Cx 32,0.26040903,0.0402618,9.024745e-06
Thal->IL_Cx 33,0.25754502,0.074316524,9.286537e-06
Thal->IL_Cx 34,0.2499355,0.10551414,9.608684e-06
Thal->IL_Cx 35,0.23927934,0.12998223,9.879978e-06
Thal->IL_Cx 36,0.22929157,0.14467314,1.0022641e-05
Thal->IL_Cx 37,0.22218381,0.14841802,0.0058168685
Thal->IL_Cx 38,0.21922168,0.14055948,0.012884615
Thal->IL_Cx 39,0.21758214,0.12113326,0.016361238
Thal->IL_Cx 40,0.21505366,0.09236243,0.018027976
Thal->IL_Cx 41,0.21261565,0.05949446,0.019260637
Thal->IL_Cx 42,0.20807846,0.03085747,0.019711373
Thal->IL_Cx 43,0.20023443,0.014456512,0.020462655
Thal->IL_Cx 44,0.18790731,0.013139989,0.021143567
Thal->IL_Cx 45,0.17056783,0.02548538,0.020509837
Thal->IL_Cx 46,0.1498278,0.046730217,0.019365966
Thal->IL_Cx 47,0.12409661,0.06878275,0.016260039
Thal->IL_Cx 48,0.09705377,0.08767378,0.009210912
Thal->IL_Cx 49,0.07046461,0.10115397,0.0040525347
Thal->IL_Cx 50,0.04609581,0.10995069,0.002747068
Thal->IL_Cx 51,0.027169162,0.11509702,0.005813867
Thal->IL_Cx 52,0.015279059,0.11867059,0.011952758
Thal->IL_Cx 53,9.797955e-06,0.12054131,0.013041865
Thal->IL_Cx 54,8.550838e-06,0.13053565,0.012053222
Thal->IL_Cx 55,7.890392e-06,0.1354337,4.30983e-06
Thal->IL_Cx 56,8.254312e-06,0.1391995,4.5043025e-06
IL_Cx->VTA 1,2.1578793e-05,3.2788397e-05,0.2601131
IL_Cx->VTA 2,2.0636533e-05,3.1233976e-05,0.25412685
IL_Cx->VTA 3,1.8776424e-05,2.8345716e-05,0.23965615
IL_Cx->VTA 4,1.5744527e-05,2.3912475e-05,0.20946123
IL_Cx->VTA 5,1.1898469e-05,1.8370576e-05,0.15838672
IL_Cx->VTA 6,8.3066025e-06,1.3322986e-05,0.15733597
IL_Cx->VTA 7,8.250539e-06,1.3515676e-05,0.24732763
IL_Cx->VTA 8,0.0944929,1.6406973e-05,0.2959827
IL_Cx->VTA 9,0.25487512,0.047143426,0.2181033
IL_Cx->VTA 10,0.2844752,0.094054,0.19320835
IL_Cx->VTA 11,0.2570032,0.09411705,0.1899183
IL_Cx->VTA 12,0.20353754,0.059922762,0.19068511
IL_Cx->VTA 13,0.1314226,4.2547526e-05,0.18455105
IL_Cx->VTA 14,0.028923623,4.6223886e-05,0.16906194
IL_Cx->VTA 15,2.9044002e-05,4.6034496e-05,0.13658842
IL_Cx->VTA 16,2.9000941e-05,4.54109e-05,0.08751523
IL_Cx->VTA 17,3.0471798e-05,4.6999823e-05,0.025562074
IL_Cx->VTA 18,3.272127e-05,4.9769045e-05,1.5228948e-05
IL_Cx->VTA 19,3.5250192e-05,5.31826e-05,1.630172e-05
IL_Cx->VTA 20,3.9075396e-05,5.8229394e-05,1.7936902e-05
IL_Cx->VTA 21,4.3810818e-05,6.452041e-05,2.0038115e-05
IL_Cx->VTA 22,4.4832712e-05,6.604422e-05,0.02968021
IL_Cx->VTA 23,4.1689087e-05,6.210516e-05,0.085738085
IL_Cx->VTA 24,3.8253813e-05,5.75066e-05,0.12451218
IL_Cx->VTA 25,3.526679e-05,5.338825e-05,0.14561997
IL_Cx->VTA 26,3.312701e-05,5.0695788e-05,0.12722667
IL_Cx->VTA 27,3.0725496e-05,4.7635403e-05,0.10643847
IL_Cx->VTA 28,2.597664e-05,0.0705845,0.06414655
IL_Cx->VTA 29,2.2857454e-05,0.13593693,0.039565504
IL_Cx->VTA 30,2.1466914e-05,0.18051302,0.02431376
IL_Cx->VTA 31,2.1259142e-05,0.209572,0.017274762
IL_Cx->VTA 32,2.1988293e-05,0.22568092,0.02189677
IL_Cx->VTA 33,2.2875873e-05,0.22379883,0.025873905
IL_Cx->VTA 34,2.3729981e-05,0.21419834,0.029925263
IL_Cx->VTA 35,2.4286128e-05,0.20007756,0.031244319
IL_Cx->VTA 36,2.4620093e-05,0.18077403,0.03101972
IL_Cx->VTA 37,2.478755e-05,0.15655077,0.02865774
IL_Cx->VTA 38,2.455141e-05,0.13108958,0.02892316
IL_Cx->VTA 39,2.4171139e-05,0.10539467,0.031381607
IL_Cx->VTA 40,2.4273282e-05,0.07570829,0.03156978
IL_Cx->VTA 41,2.498699e-05,0.04124228,0.031789385
IL_Cx->VTA 42,2.6487345e-05,4.324243e-05,0.02648062
IL_Cx->VTA 43,2.6716563e-05,4.3723612e-05,0.0069936328
IL_Cx->VTA 44,2.7118436e-05,4.4581437e-05,1.4020695e-05
IL_Cx->VTA 45,2.7509599e-05,4.5503748e-05,1.4317539e-05
IL_Cx->VTA 46,2.7264945e-05,4.538406e-05,1.4277142e-05
IL_Cx->VTA 47,2.6167885e-05,4.3891745e-05,1.3800621e-05
IL_Cx->VTA 48,2.4067567e-05,4.0711937e-05,1.2787748e-05
IL_Cx->VTA 49,2.124529e-05,3.6221696e-05,1.1363842e-05
IL_Cx->VTA 50,1.817211e-05,3.1169257e-05,9.76362e-06
IL_Cx->VTA 51,1.5369571e-05,2.6426722e-05,8.2559e-06
IL_Cx->VTA 52,1.3192444e-05,2.2686721e-05,7.0620817e-06
IL_Cx->VTA 53,1.13026e-05,1.9389612e-05,5.977843e-06
IL_Cx->VTA 54,0.04267133,0.04174907,4.8204574e-06
IL_Cx->VTA 55,0.10627865,0.10094304,4.0902246e-06
IL_Cx->VTA 56,0.13107456,0.09775188,4.4675835e-06
VTA->IL_Cx 1,1.8249466e-05,3.4192315e-05,9.444083e-06
VTA->IL_Cx 2,1.7030434e-05,3.1675416e-05,0.013801546
VTA->IL_Cx 3,1.5074937e-05,2.7824806e-05,0.03652248
VTA->IL_Cx 4,1.2720282e-05,2.3307317e-05,0.062610574
VTA->IL_Cx 5,1.0111125e-05,1.836507e-05,0.08937851
VTA->IL_Cx 6,7.763e-06,1.3560938e-05,0.08727604
VTA->IL_Cx 7,0.030413082,1.1584201e-05,0.039145485
VTA->IL_Cx 8,0.09040402,1.3119206e-05,3.3767012e-06
VTA->IL_Cx 9,0.072756104,1.8149496e-05,4.676079e-06
VTA->IL_Cx 10,0.07792502,2.3399814e-05,6.3477682e-06
VTA->IL_Cx 11,0.0738932,2.6815931e-05,7.5882654e-06
VTA->IL_Cx 12,0.10182892,2.8118468e-05,8.151358e-06
VTA->IL_Cx 13,0.1274747,2.7556838e-05,8.2086e-06
VTA->IL_Cx 14,0.13656476,2.6453714e-05,8.014685e-06
VTA->IL_Cx 15,0.14237686,2.5319618e-05,7.7322975e-06
VTA->IL_Cx 16,0.14854974,2.4260737e-05,7.457648e-06
VTA->IL_Cx 17,0.15143318,2.3647444e-05,7.312342e-06
VTA->IL_Cx 18,0.15245931,2.3810078e-05,7.3988854e-06
VTA->IL_Cx 19,0.15034929,2.4879595e-05,7.767187e-06
VTA->IL_Cx 20,0.13651872,2.7035221e-05,8.4474095e-06
VTA->IL_Cx 21,0.121234044,2.9861123e-05,9.3301105e-06
VTA->IL_Cx 22,0.11659428,3.2252305e-05,1.0087646e-05
VTA->IL_Cx 23,0.12360834,3.36876e-05,1.0561716e-05
VTA->IL_Cx 24,0.1381506,3.3358658e-05,1.0478718e-05
VTA->IL_Cx 25,0.15455277,3.1804364e-05,1.0006023e-05
VTA->IL_Cx 26,0.1696448,2.981454e-05,9.3961535e-06
VTA->IL_Cx 27,0.18336332,2.7722133e-05,8.746303e-06
VTA->IL_Cx 28,0.19359373,2.6071404e-05,8.231051e-06
VTA->IL_Cx 29,0.19850433,2.5110488e-05,7.924423e-06
VTA->IL_Cx 30,0.1998061,2.4981853e-05,7.872107e-06
VTA->IL_Cx 31,0.20299296,2.5490901e-05,8.027593e-06
VTA->IL_Cx 32,0.20372738,2.6582149e-05,8.367944e-06
VTA->IL_Cx 33,0.20374331,2.8050663e-05,8.8333445e-06
VTA->IL_Cx 34,0.20321096,0.0020538964,9.31312e-06
VTA->IL_Cx 35,0.19980727,0.0346369,9.375887e-06
VTA->IL_Cx 36,0.19581407,0.06681119,9.236658e-06
VTA->IL_Cx 37,0.19006692,0.094037,8.999023e-06
VTA->IL_Cx 38,0.18100815,0.11322043,8.69632e-06
VTA->IL_Cx 39,0.169059,0.12091424,8.401606e-06
VTA->IL_Cx 40,0.15501611,0.113396004,8.218515e-06
VTA->IL_Cx 41,0.14706157,0.08869842,8.228355e-06
VTA->IL_Cx 42,0.1390222,0.048619192,8.50728e-06
VTA->IL_Cx 43,0.12367301,2.9270106e-05,9.06523e-06
VTA->IL_Cx 44,0.0974883,3.0423365e-05,9.383848e-06
VTA->IL_Cx 45,0.058901135,3.218025e-05,9.876331e-06
VTA->IL_Cx 46,0.011949679,3.419862e-05,1.0437222e-05
VTA->IL_Cx 47,1.9624551e-05,3.454765e-05,1.0545988e-05
VTA->IL_Cx 48,1.902593e-05,3.3319902e-05,1.0206992e-05
VTA->IL_Cx 49,1.776285e-05,3.098867e-05,9.528084e-06
VTA->IL_Cx 50,1.598047e-05,2.7832173e-05,8.581786e-06
VTA->IL_Cx 51,1.4023746e-05,2.4430608e-05,7.5438716e-06
VTA->IL_Cx 52,1.23238115e-05,2.1434782e-05,6.64287e-06
VTA->IL_Cx 53,1.0839221e-05,1.881575e-05,5.8489773e-06
VTA->IL_Cx 54,9.763902e-06,1.6949643e-05,5.28753e-06
VTA->IL_Cx 55,9.234665e-06,1.600328e-05,5.0038984e-06
VTA->IL_Cx 56,9.957857e-06,1.7235523e-05,5.366846e-06
Nac->PrL_Cx 1,0.04043516,4.3824944e-05,0.032040726
Nac->PrL_Cx 2,0.053747136,4.0957773e-05,0.040011987
Nac->PrL_Cx 3,0.06475664,3.6741872e-05,0.051823445
Nac->PrL_Cx 4,0.07009005,3.140441e-05,0.06599161
Nac->PrL_Cx 5,0.054560572,2.5945523e-05,0.078568116
Nac->PrL_Cx 6,1.3592675e-05,2.2320322e-05,0.0813057
Nac->PrL_Cx 7,1.2049766e-05,0.018406626,0.06966487
Nac->PrL_Cx 8,1.2030847e-05,0.09427806,0.051299207
Nac->PrL_Cx 9,1.35610535e-05,0.14268945,0.052365173
Nac->PrL_Cx 10,0.058929622,0.17452118,0.060241774
Nac->PrL_Cx 11,0.13489076,0.18335319,0.07095539
Nac->PrL_Cx 12,0.17390923,0.199657,0.078219995
Nac->PrL_Cx 13,0.19320703,0.2212722,0.07947612
Nac->PrL_Cx 14,0.21575221,0.23066942,0.06967357
Nac->PrL_Cx 15,0.24539465,0.23097661,0.058109276
Nac->PrL_Cx 16,0.27632186,0.22719677,0.045837525
Nac->PrL_Cx 17,0.30456364,0.22350588,0.03100014
Nac->PrL_Cx 18,0.32887968,0.22367047,0.015286439
Nac->PrL_Cx 19,0.34475473,0.22895272,5.968304e-06
Nac->PrL_Cx 20,0.34711695,0.23591135,5.9188183e-06
Nac->PrL_Cx 21,0.33948925,0.24418367,6.0520256e-06
Nac->PrL_Cx 22,0.323321,0.2561689,6.2643257e-06
Nac->PrL_Cx 23,0.29763064,0.27331513,6.4904216e-06
Nac->PrL_Cx 24,0.26530987,0.2968275,6.644482e-06
Nac->PrL_Cx 25,0.23007679,0.3267965,6.6757484e-06
Nac->PrL_Cx 26,0.1951092,0.36171702,6.5709482e-06
Nac->PrL_Cx 27,0.16489938,0.39406013,6.332805e-06
Nac->PrL_Cx 28,0.13719742,0.42328218,6.0080934e-06
Nac->PrL_Cx 29,0.12747279,0.44262862,5.6730996e-06
Nac->PrL_Cx 30,0.1304745,0.45146284,5.3796116e-06
Nac->PrL_Cx 31,0.14497723,0.44673935,5.257392e-06
Nac->PrL_Cx 32,0.16381206,0.43668672,5.297968e-06
Nac->PrL_Cx 33,0.18492523,0.42130542,5.5006108e-06
Nac->PrL_Cx 34,0.20615858,0.4018734,5.807778e-06
Nac->PrL_Cx 35,0.22445138,0.38006788,6.1337623e-06
Nac->PrL_Cx 36,0.23855138,0.35255277,6.4382484e-06
Nac->PrL_Cx 37,0.24432161,0.3241787,6.6820216e-06
Nac->PrL_Cx 38,0.24843298,0.29544136,6.8587055e-06
Nac->PrL_Cx 39,0.25397688,0.26788983,6.9865355e-06
Nac->PrL_Cx 40,0.26522055,0.24249871,0.0007443919
Nac->PrL_Cx 41,0.28136075,0.21944655,0.010838742
Nac->PrL_Cx 42,0.2973234,0.20214584,0.021504665
Nac->PrL_Cx 43,0.30927932,0.1905445,0.029387385
Nac->PrL_Cx 44,0.3142808,0.18456373,0.03324039
Nac->PrL_Cx 45,0.30945835,0.18071093,0.032301188
Nac->PrL_Cx 46,0.2964367,0.17562856,0.02809707
Nac->PrL_Cx 47,0.27323595,0.16632865,0.021189336
Nac->PrL_Cx 48,0.24204153,0.15011932,0.01242079
Nac->PrL_Cx 49,0.20322996,0.122386135,0.0021385038
Nac->PrL_Cx 50,0.16596946,0.08451544,8.296252e-06
Nac->PrL_Cx 51,0.14178625,0.038677916,7.554219e-06
Nac->PrL_Cx 52,0.13047512,2.0872814e-05,6.731377e-06
Nac->PrL_Cx 53,0.124000035,1.798002e-05,5.7853304e-06
Nac->PrL_Cx 54,0.12646425,1.5740308e-05,0.009429899
Nac->PrL_Cx 55,0.13400355,1.4672533e-05,0.024583591
Nac->PrL_Cx 56,0.13946095,1.5615873e-05,0.03591387
PrL_Cx->Nac 1,0.050535977,3.7348836e-05,9.878316e-06
PrL_Cx->Nac 2,0.041955147,3.3961045e-05,9.404709e-06
PrL_Cx->Nac 3,0.023143873,3.1354615e-05,8.602831e-06
PrL_Cx->Nac 4,1.6361884e-05,2.7401184e-05,7.427093e-06
PrL_Cx->Nac 5,1.2945632e-05,2.1750975e-05,5.8816427e-06
PrL_Cx->Nac 6,9.910125e-06,1.6754622e-05,4.5401366e-06
PrL_Cx->Nac 7,8.339608e-06,1.4275458e-05,3.9082593e-06
PrL_Cx->Nac 8,0.090865664,1.3532705e-05,3.871293e-06
PrL_Cx->Nac 9,0.2584969,0.00866237,4.2094916e-06
PrL_Cx->Nac 10,0.3703948,0.004007852,5.2671367e-06
PrL_Cx->Nac 11,0.42410988,0.01108716,6.734549e-06
PrL_Cx->Nac 12,0.42626995,0.0288675,8.196224e-06
PrL_Cx->Nac 13,0.39250144,0.037215058,9.2925075e-06
PrL_Cx->Nac 14,0.33389044,0.0344001,1.0010676e-05
PrL_Cx->Nac 15,0.28215843,0.02632976,1.032744e-05
PrL_Cx->Nac 16,0.23269321,0.015754107,0.0038602464
PrL_Cx->Nac 17,0.18568051,0.0036090482,0.01740987
PrL_Cx->Nac 18,0.14942616,3.3607575e-05,0.028688848
PrL_Cx->Nac 19,0.1246776,0.00032739958,0.03793828
PrL_Cx->Nac 20,0.106981136,0.015806736,0.0411958
PrL_Cx->Nac 21,0.0978092,0.03954957,0.041938648
PrL_Cx->Nac 22,0.09470519,0.06207236,0.043398645
PrL_Cx->Nac 23,0.09814872,0.0790904,0.04453568
PrL_Cx->Nac 24,0.10693829,0.09191295,0.043851044
PrL_Cx->Nac 25,0.120064616,0.0997162,0.040984835
PrL_Cx->Nac 26,0.13738184,0.10052742,0.037981465
PrL_Cx->Nac 27,0.15606883,0.099444404,0.029921673
PrL_Cx->Nac 28,0.17660747,0.09784609,0.021891454
PrL_Cx->Nac 29,0.20041578,0.09393476,0.013841764
PrL_Cx->Nac 30,0.22482751,0.08919473,0.008159441
PrL_Cx->Nac 31,0.24625537,0.08473892,0.0038525849
PrL_Cx->Nac 32,0.26249778,0.08400817,0.0007348993
PrL_Cx->Nac 33,0.27274737,0.08929373,8.63991e-06
PrL_Cx->Nac 34,0.27834544,0.09964248,8.816546e-06
PrL_Cx->Nac 35,0.28175566,0.11296698,8.938344e-06
PrL_Cx->Nac 36,0.28498337,0.1264892,8.94613e-06
PrL_Cx->Nac 37,0.2879086,0.13835159,8.841125e-06
PrL_Cx->Nac 38,0.29079956,0.14539106,8.674156e-06
PrL_Cx->Nac 39,0.29241002,0.14769153,8.506743e-06
PrL_Cx->Nac 40,0.29414788,0.14591561,8.396535e-06
PrL_Cx->Nac 41,0.29763082,0.14055714,8.395896e-06
PrL_Cx->Nac 42,0.30213115,0.13238944,8.542715e-06
PrL_Cx->Nac 43,0.30437258,0.12560122,0.0033320694
PrL_Cx->Nac 44,0.30273846,0.11933835,0.006848381
PrL_Cx->Nac 45,0.29780325,0.11108701,0.008170547
PrL_Cx->Nac 46,0.28748935,0.1022207,0.008389419
PrL_Cx->Nac 47,0.2728434,0.09246864,0.006846235
PrL_Cx->Nac 48,0.25401214,0.08228817,0.0025002467
PrL_Cx->Nac 49,0.2318027,0.07294695,9.432003e-06
PrL_Cx->Nac 50,0.2114596,0.06322792,8.389635e-06
PrL_Cx->Nac 51,0.194681,0.0553153,7.2516414e-06
PrL_Cx->Nac 52,0.18002985,0.04520076,6.2298454e-06
PrL_Cx->Nac 53,0.16434784,0.03595936,5.404944e-06
PrL_Cx->Nac 54,0.14675336,0.027543347,4.817467e-06
PrL_Cx->Nac 55,0.12259683,0.023036007,0.0009340594
PrL_Cx->Nac 56,0.11074654,0.020647982,0.009654024
Nac->Thal 1,0.041852046,0.5383336,5.127393e-06
Nac->Thal 2,0.05054527,0.5212129,4.877866e-06
Nac->Thal 3,0.05438661,0.49348694,4.4486974e-06
Nac->Thal 4,0.044573095,0.44880188,3.9045754e-06
Nac->Thal 5,0.007146634,0.36527333,3.2839e-06
Nac->Thal 6,5.6206045e-06,0.25963464,2.8001919e-06
Nac->Thal 7,5.5223236e-06,0.24356087,2.7648523e-06
Nac->Thal 8,6.625696e-06,0.2724263,0.07137022
Nac->Thal 9,0.029288376,0.27198383,0.08449937
Nac->Thal 10,0.090090655,0.23553042,0.08218736
Nac->Thal 11,0.09421812,0.23122859,0.10123297
Nac->Thal 12,0.06711698,0.27377215,0.113561526
Nac->Thal 13,0.034014568,0.330657,0.11242092
Nac->Thal 14,0.011202112,0.3810112,0.101911835
Nac->Thal 15,1.5171574e-05,0.42208543,0.09053983
Nac->Thal 16,1.3483058e-05,0.45453924,0.07371256
Nac->Thal 17,1.2182576e-05,0.4832869,0.051050343
Nac->Thal 18,1.1366962e-05,0.5140285,0.023147972
Nac->Thal 19,1.104175e-05,0.5352675,5.801598e-06
Nac->Thal 20,1.1238311e-05,0.53850216,5.9252907e-06
Nac->Thal 21,1.2252028e-05,0.52657545,6.4663864e-06
Nac->Thal 22,1.3709055e-05,0.5025589,7.2344023e-06
Nac->Thal 23,1.5347361e-05,0.46862626,8.1068465e-06
Nac->Thal 24,1.6755526e-05,0.4228777,0.008410954
Nac->Thal 25,1.7450246e-05,0.3807142,0.023684848
Nac->Thal 26,1.7510762e-05,0.35753116,0.01926474
Nac->Thal 27,1.6455442e-05,0.3564187,0.01918009
Nac->Thal 28,1.4596442e-05,0.37281755,0.018666642
Nac->Thal 29,1.2688652e-05,0.4100633,0.021677328
Nac->Thal 30,1.1426579e-05,0.45415342,0.012927218
Nac->Thal 31,1.0613857e-05,0.49811226,0.0065832394
Nac->Thal 32,1.0202086e-05,0.53219855,0.004666877
Nac->Thal 33,1.01920705e-05,0.5492594,0.0076358346
Nac->Thal 34,1.0382942e-05,0.5511439,0.014673629
Nac->Thal 35,1.0515017e-05,0.5454913,0.021302339
Nac->Thal 36,1.0555599e-05,0.53359056,0.026751524
Nac->Thal 37,1.0459815e-05,0.520704,0.027770141
Nac->Thal 38,1.018349e-05,0.5084353,0.026305985
Nac->Thal 39,9.834267e-06,0.4930504,0.025763566
Nac->Thal 40,9.512532e-06,0.4733906,0.02789644
Nac->Thal 41,9.273258e-06,0.45372275,0.030676488
Nac->Thal 42,9.18821e-06,0.43528777,0.03409407
Nac->Thal 43,9.243623e-06,0.4179969,0.0378236
Nac->Thal 44,9.449248e-06,0.4029196,0.0407827
Nac->Thal 45,9.72509e-06,0.38469905,0.03974127
Nac->Thal 46,1.0098575e-05,0.3682297,0.03457731
Nac->Thal 47,1.041341e-05,0.34972307,0.02594881
Nac->Thal 48,1.0456242e-05,0.31696293,0.012785256
Nac->Thal 49,1.0210762e-05,0.27217335,5.6630593e-06
Nac->Thal 50,9.62458e-06,0.21330161,5.315858e-06
Nac->Thal 51,8.922738e-06,0.15554228,4.896996e-06
Nac->Thal 52,8.2377865e-06,0.10558887,4.481721e-06
Nac->Thal 53,7.754618e-06,0.07855217,4.1778244e-06
Nac->Thal 54,0.080981724,0.0737233,3.7008904e-06
Nac->Thal 55,0.16546082,0.04432126,3.4676807e-06
Nac->Thal 56,0.20767874,0.019026127,0.011057534
Thal->Nac 1,0.060779475,0.25090203,0.04222137
Thal->Nac 2,0.05682449,0.2441612,0.049438536
Thal->Nac 3,0.0449492,0.22982192,0.059862874
Thal->Nac 4,0.022515176,0.20182237,0.07566732
Thal->Nac 5,1.2249354e-05,0.14469571,0.09591192
Thal->Nac 6,1.0098632e-05,0.05999017,0.103259705
Thal->Nac 7,8.855576e-06,1.5459973e-05,0.08554932
Thal->Nac 8,9.879547e-06,0.0017667017,0.03037326
Thal->Nac 9,1.1657328e-05,0.17746691,5.4204056e-06
Thal->Nac 10,1.4012826e-05,0.31280985,0.007249338
Thal->Nac 11,0.042921264,0.31586102,0.009815188
Thal->Nac 12,0.11440422,0.2812059,9.080286e-06
Thal->Nac 13,0.16325808,0.24401766,9.292653e-06
Thal->Nac 14,0.19790682,0.20784828,9.134013e-06
Thal->Nac 15,0.22449282,0.17625612,8.759393e-06
Thal->Nac 16,0.24743421,0.15046093,8.325148e-06
Thal->Nac 17,0.26482528,0.13252662,7.970285e-06
Thal->Nac 18,0.2753775,0.12385471,7.787835e-06
Thal->Nac 19,0.27891156,0.124993175,7.834351e-06
Thal->Nac 20,0.27407992,0.13127477,8.123883e-06
Thal->Nac 21,0.26475793,0.13551183,8.593741e-06
Thal->Nac 22,0.25480098,0.13084467,9.132418e-06
Thal->Nac 23,0.24758062,0.11570725,9.5973155e-06
Thal->Nac 24,0.24518527,0.08997977,9.929043e-06
Thal->Nac 25,0.24601708,0.062639125,1.0004509e-05
Thal->Nac 26,0.2546066,0.033062097,9.8806495e-06
Thal->Nac 27,0.26794067,0.0070784707,9.591456e-06
Thal->Nac 28,0.27805543,2.8168064e-05,9.121844e-06
Thal->Nac 29,0.2864623,2.7083195e-05,8.76116e-06
Thal->Nac 30,0.2925824,0.0035460861,8.633589e-06
Thal->Nac 31,0.28911987,0.037274957,8.5112215e-06
Thal->Nac 32,0.27641714,0.07709716,8.590633e-06
Thal->Nac 33,0.26187205,0.11933013,8.740814e-06
Thal->Nac 34,0.24577115,0.15845644,8.918495e-06
Thal->Nac 35,0.23180267,0.19125195,9.051993e-06
Thal->Nac 36,0.22167367,0.21523046,9.09023e-06
Thal->Nac 37,0.2157079,0.22879745,9.030097e-06
Thal->Nac 38,0.21239452,0.23177218,8.911342e-06
Thal->Nac 39,0.20880309,0.22540069,0.004045056
Thal->Nac 40,0.20782635,0.21160953,0.009559862
Thal->Nac 41,0.21000785,0.19363561,0.013145779
Thal->Nac 42,0.21337654,0.17779809,0.014310754
Thal->Nac 43,0.21675187,0.16874146,0.012743313
Thal->Nac 44,0.21915704,0.168183,0.0087915575
Thal->Nac 45,0.21616183,0.17591041,0.0029856104
Thal->Nac 46,0.20634359,0.18720916,9.018077e-06
Thal->Nac 47,0.18861695,0.1991256,8.976116e-06
Thal->Nac 48,0.1631548,0.2080985,8.661464e-06
Thal->Nac 49,0.13096969,0.21233176,8.073278e-06
Thal->Nac 50,0.10011174,0.20887244,7.2606e-06
Thal->Nac 51,0.07611312,0.20101231,6.31498e-06
Thal->Nac 52,0.059897,0.19432083,5.3691056e-06
Thal->Nac 53,0.03696161,0.19230211,0.0038832163
Thal->Nac 54,0.00014794538,0.18966837,4.102639e-06
Thal->Nac 55,6.9920275e-06,0.17213477,3.8614166e-06
Thal->Nac 56,7.669611e-06,0.15751486,4.2121005e-06
Nac->VTA 1,0.21717963,2.4107982e-05,0.199175
Nac->VTA 2,0.24206802,2.2237964e-05,0.19111407
Nac->VTA 3,0.24583592,2.0089035e-05,0.18220583
Nac->VTA 4,0.24387383,1.7283395e-05,0.1636112
Nac->VTA 5,0.17920697,1.4562016e-05,0.14886582
Nac->VTA 6,9.065234e-06,1.4357413e-05,0.1972848
Nac->VTA 7,9.04327e-06,1.4416507e-05,0.2726231
Nac->VTA 8,1.1761268e-05,1.8653864e-05,0.35620207
Nac->VTA 9,1.4708851e-05,0.100099385,0.34121513
Nac->VTA 10,0.04206663,0.12630834,0.31806624
Nac->VTA 11,0.08625385,0.105320506,0.29211128
Nac->VTA 12,0.110895395,0.052997034,0.27185103
Nac->VTA 13,0.12882672,4.16248e-05,0.24040441
Nac->VTA 14,0.09307248,4.2535103e-05,0.20199528
Nac->VTA 15,0.05571111,4.2892178e-05,0.15657388
Nac->VTA 16,0.023844756,4.3914413e-05,0.103050925
Nac->VTA 17,3.1110518e-05,4.707708e-05,0.033172946
Nac->VTA 18,3.2747153e-05,4.9046015e-05,1.4649319e-05
Nac->VTA 19,3.3877463e-05,5.0550978e-05,1.5127997e-05
Nac->VTA 20,3.4820176e-05,5.2039897e-05,1.5756827e-05
Nac->VTA 21,3.7535032e-05,5.6021814e-05,1.7166869e-05
Nac->VTA 22,3.896455e-05,5.8363734e-05,1.8126057e-05
